Title,Rating,Votes,Duration,Genres
128. Home Plate,4.7,7,85.0,sport
130. Gabru Gang,8.7,215,123.0,sport
131. The Spoils: Selling the Future of American Basketball,6.8,7,87.0,sport
133. All American,9.6,18,87.0,sport
134. Padu,5.1,82,97.0,sport
135. The First Women,8.1,7,78.0,sport
138. Graciano Rocchigiani - Das Herz eines Boxers,9.2,52,123.0,sport
"140. Hai, Romania!",8.1,425,98.0,sport
142. See Her Be Her,7.1,27,110.0,sport
144. The Unbreakable Tatiana Suarez,6.6,171,78.0,sport
145. V potoke trekh stikhiy,5.2,42,85.0,sport
147. Together: 4-in-a-Row,6.5,71,92.0,sport
150. Ice Aged,7.0,8,110.0,sport
151. Welcome Back,7.4,6,119.0,sport
152. Eclipse,9.4,84,79.0,sport
153. Parviz Khan,5.9,224,110.0,sport
154. Trailblazers,6.4,18,38.0,sport
155. The Next Centimeter,7.5,35,26.0,sport
156. UFC 304: Edwards vs. Muhammad 2,5.9,73,200.0,sport
161. Doubles Match,7.1,19,108.0,sport
162. I am Al Ittihad,5.0,232,90.0,sport
163. Runaway Wrestler,7.5,18,105.0,sport
164. Welcome to the J-Rod Show,5.6,7,44.0,sport
166. La valanga azzurra,7.6,11,90.0,sport
169. UFC 297: Strickland vs. du Plessis,6.2,64,180.0,sport
170. Rafting with Alex Ocoee Middle,5.2,7,47.0,sport
172. Take the Steps,8.3,74,83.0,sport
173. DitO,5.8,24,117.0,sport
176. UFC 303: Pereira vs. Prochazka 2,6.2,73,195.0,sport
178. Zlatan Ibrahimovic hyllningsmatch (Sweden vs Serbia),6.6,6,170.0,sport
180. Triumf,7.3,9,113.0,sport
"189. Surf on, Europe!",7.5,25,92.0,sport
195. Below the Rim,5.0,16,89.0,sport
196. Beta Squad vs AMP Charity Match 2024,7.3,9,210.0,sport
197. Veljko od mora,7.2,16,53.0,sport
203. Gyakorlat teszi a mestert,6.1,15,46.0,sport
207. Hatching Eagles,6.9,23,63.0,sport
209. ¡Qué suerte hemos tenido!,7.5,16,62.0,sport
217. Is University Really Worth It?,5.1,12,60.0,sport
218. Quote 10.35,8.0,24,35.0,sport
219. Quest for the Shield,9.2,12,112.0,sport
236. 87 Candles,9.1,11,55.0,sport
238. Khapsyhyy,5.4,8,90.0,sport
1. The Life of Chuck,7.7,7900,111.0,sci-fi
2. The Substance,7.2,321000,141.0,sci-fi
3. Dune: Part Two,8.5,646000,166.0,sci-fi
4. The Wild Robot,8.2,185000,102.0,sci-fi
5. Deadpool & Wolverine,7.5,510000,128.0,sci-fi
6. 40 Acres,7.1,623,113.0,sci-fi
7. Furiosa: A Mad Max Saga,7.5,293000,148.0,sci-fi
8. Sonic the Hedgehog 3,6.9,66000,110.0,sci-fi
9. Alien: Romulus,7.1,255000,119.0,sci-fi
10. Venom: The Last Dance,6.0,132000,110.0,sci-fi
11. The Assessment,6.6,12000,114.0,sci-fi
12. The Shrouds,5.7,4100,120.0,sci-fi
13. Godzilla x Kong: The New Empire,6.0,125000,115.0,sci-fi
14. Distant,5.7,3900,87.0,sci-fi
15. Transformers One,7.6,55000,104.0,sci-fi
16. Borderlands,4.7,51000,101.0,sci-fi
17. Caddo Lake,6.8,46000,103.0,sci-fi
18. A Quiet Place: Day One,6.3,156000,99.0,sci-fi
19. Megalopolis,4.7,37000,138.0,sci-fi
20. Despicable Me 4,6.2,69000,94.0,sci-fi
21. Ghostbusters: Frozen Empire,6.1,96000,115.0,sci-fi
22. Kingdom of the Planet of the Apes,6.8,155000,145.0,sci-fi
23. Subservience,5.4,30000,106.0,sci-fi
24. The Day the Earth Blew Up: A Looney Tunes Movie,6.9,6200,91.0,sci-fi
25. It's What's Inside,6.6,44000,103.0,sci-fi
26. Elevation,5.6,24000,91.0,sci-fi
27. Kalki 2898 AD,7.0,69000,180.0,sci-fi
28. Spaceman,5.7,44000,107.0,sci-fi
29. Time Cut,5.0,20000,91.0,sci-fi
30. Arcadian,5.5,25000,92.0,sci-fi
31. Daniela Forever,5.9,345,113.0,sci-fi
32. Uglies,4.7,34000,100.0,sci-fi
33. Y2K,4.8,16000,91.0,sci-fi
34. Wallace & Gromit: Vengeance Most Fowl,7.5,36000,82.0,sci-fi
35. Love Me,5.1,3000,91.0,sci-fi
36. Atlas,5.6,57000,118.0,sci-fi
37. Apocalypse Z: The Beginning of the End,6.1,21000,117.0,sci-fi
38. Survive,4.6,3200,90.0,sci-fi
39. Sting,5.7,17000,91.0,sci-fi
40. Rebel Moon - Part Two: The Scargiver,5.3,60000,122.0,sci-fi
41. The End,5.4,2400,148.0,sci-fi
42. The Platform 2,4.9,41000,99.0,sci-fi
43. Slingshot,5.7,10000,108.0,sci-fi
44. The Greatest Hits,6.2,7700,94.0,sci-fi
45. Afraid,5.2,15000,84.0,sci-fi
46. Escape from the 21st Century,6.4,1000,98.0,sci-fi
47. Die Alone,5.8,4000,90.0,sci-fi
48. Alien: Rubicon,2.4,486,86.0,sci-fi
49. Werewolves,4.4,7700,93.0,sci-fi
50. Rich Flu,5.1,6500,116.0,sci-fi
51. Turn Me On,5.6,753,99.0,sci-fi
52. Watchmen: Chapter I,7.1,7100,83.0,sci-fi
53. Tim Travers & the Time Travelers Paradox,6.8,342,95.0,sci-fi
54. In Vitro,6.2,174,89.0,sci-fi
55. Ick,5.5,223,87.0,sci-fi
56. Ultraman: Rising,6.9,6700,117.0,sci-fi
57. Code 8: Part II,5.7,16000,100.0,sci-fi
58. Justice League: Crisis on Infinite Earths - Part One,6.2,8900,93.0,sci-fi
59. Omni Loop,5.6,3300,112.0,sci-fi
60. Wonderland,6.2,2500,113.0,sci-fi
61. Night of the Zoopocalypse,6.0,956,91.0,sci-fi
62. The Fix,4.7,1600,98.0,sci-fi
63. Arena Wars,5.4,3200,96.0,sci-fi
64. Year 10,5.4,2000,96.0,sci-fi
65. Doraemon the Movie: Nobita's Earth Symphony,6.6,1600,115.0,sci-fi
66. Badland Hunters,5.9,13000,107.0,sci-fi
67. Parallel,5.3,2100,88.0,sci-fi
68. Megamind vs. The Doom Syndicate,2.5,5700,83.0,sci-fi
69. South of Hope Street,6.4,2100,101.0,sci-fi
70. Justice League: Crisis on Infinite Earths - Part Three,6.1,4800,94.0,sci-fi
71. Meanwhile on Earth,6.0,975,89.0,sci-fi
72. Teri Baaton Mein Aisa Uljha Jiya,6.2,54000,141.0,sci-fi
73. Miracle Mirrors,5.3,324,103.0,sci-fi
74. Watchmen: Chapter II,7.1,3500,90.0,sci-fi
75. V/H/S/Beyond,5.8,9900,114.0,sci-fi
76. Latency,4.2,3000,94.0,sci-fi
77. Things Will Be Different,5.2,2900,102.0,sci-fi
78. Black,7.1,2900,115.0,sci-fi
79. Justice League: Crisis on Infinite Earths - Part Two,5.5,5600,94.0,sci-fi
80. Breathe,4.3,7600,93.0,sci-fi
81. Another End,6.4,844,119.0,sci-fi
82. Peripheral,8.5,35,88.0,sci-fi
83. Drive Back,4.5,659,94.0,sci-fi
84. Uranus 2324,6.4,4900,130.0,sci-fi
85. S.T.A.L.K.E.R.: Shadow of the Zone,4.8,645,71.0,sci-fi
86. The Thinking Game,7.6,307,84.0,sci-fi
87. Lesbian Space Princess,7.1,193,87.0,sci-fi
88. City Hunter,6.3,5800,102.0,sci-fi
89. Baby Invasion,4.6,594,80.0,sci-fi
90. Mars,8.1,26,84.0,sci-fi
91. Test Screening,6.9,68,92.0,sci-fi
92. My Hero Academia: You're Next,7.0,2700,110.0,sci-fi
93. Big City Greens the Movie: Spacecation,6.2,590,83.0,sci-fi
94. Vampire Zombies... From Space!,6.8,113,98.0,sci-fi
95. Alienoid: The Return to the Future,6.5,2800,122.0,sci-fi
96. Else,5.9,278,102.0,sci-fi
97. The Thundermans Return,5.0,1900,70.0,sci-fi
98. Levels,5.0,1600,93.0,sci-fi
99. The Invisibles,5.9,584,111.0,sci-fi
100. Timestalker,5.5,3100,89.0,sci-fi
101. Unexposed,7.8,74,63.0,sci-fi
102. Transient,6.5,432,96.0,sci-fi
103. U Are the Universe,7.7,400,90.0,sci-fi
104. Neon Fear,5.7,600,40.0,sci-fi
105. Planet B,4.9,369,118.0,sci-fi
106. Street Trash,4.5,955,85.0,sci-fi
107. Happyend,7.0,875,113.0,sci-fi
108. Maid Droid Origins,3.0,337,96.0,sci-fi
109. Terminator: Skynet Rising,6.7,283,88.0,sci-fi
110. Blink,6.9,1600,136.0,sci-fi
111. No Time to Spy: A Loud House Movie,6.3,504,81.0,sci-fi
112. Gaami,6.3,2100,147.0,sci-fi
113. Desert Road,6.8,166,90.0,sci-fi
115. Good Neighbours,3.0,190,84.0,sci-fi
116. Electric Child,6.5,77,118.0,sci-fi
117. Bade Miyan Chote Miyan,3.8,39000,163.0,sci-fi
118. Last Night on Earth,4.7,408,86.0,sci-fi
119. Agent Recon,2.4,759,85.0,sci-fi
120. Ayalaan,5.9,4000,155.0,sci-fi
121. The Silent Planet,4.8,292,95.0,sci-fi
122. Moon Maidens 2,3.8,52,69.0,sci-fi
123. X Files,2.3,70,74.0,sci-fi
124. Double Ismart,2.9,2200,156.0,sci-fi
125. Sentinel,2.5,791,90.0,sci-fi
126. Mummy Shark,2.0,197,66.0,sci-fi
127. Unspeakable: Beyond the Wall of Sleep,4.2,128,90.0,sci-fi
128. The Empire,5.2,1400,110.0,sci-fi
129. UI,6.8,5800,135.0,sci-fi
130. How to Solve Your Own Murder,4.1,133,99.0,sci-fi
131. Futra Days,4.2,161,99.0,sci-fi
132. The Bunker,4.3,361,92.0,sci-fi
134. Bureau 749,3.9,584,123.0,sci-fi
135. Weapon,5.5,5900,120.0,sci-fi
136. Alien Country,4.5,412,96.0,sci-fi
137. Previously Saved Version,5.5,466,117.0,sci-fi
138. Guy Manley: Super Spy,4.1,163,92.0,sci-fi
139. Babezilla vs the Cyber Skanks: Rise of MechaBabezilla,3.6,125,55.0,sci-fi
140. Can I Get a Witness,5.4,215,110.0,sci-fi
141. We're All Gonna Die,8.1,98,110.0,sci-fi
142. War of the Worlds: Extinction,3.0,218,84.0,sci-fi
143. Boomerang,7.1,413,134.0,sci-fi
144. Son's Will,7.4,1100,148.0,sci-fi
145. Spark,5.4,62,110.0,sci-fi
146. Black Eyed Susan,5.0,375,85.0,sci-fi
147. Trapped Inn,2.7,944,115.0,sci-fi
148. Replicator,3.7,178,75.0,sci-fi
149. Bionic,4.3,1800,110.0,sci-fi
150. Valensole 1965,8.8,21,90.0,sci-fi
151. Fight Another Day,4.6,383,97.0,sci-fi
152. Reversi,7.0,305,135.0,sci-fi
153. www.RachelOrmont.com,4.6,46,80.0,sci-fi
154. Balestra,5.1,545,145.0,sci-fi
155. Sci-Fi Vixens from Beyond,4.1,49,74.0,sci-fi
156. Jurassic Triangle,2.4,291,84.0,sci-fi
157. Mobile Suit Gundam SEED Freedom,6.6,988,124.0,sci-fi
158. Ape X Mecha Ape: New World Order,2.9,151,87.0,sci-fi
159. Cora,4.5,949,104.0,sci-fi
160. Lumina,2.1,711,113.0,sci-fi
161. Alien Weekend,5.3,174,95.0,sci-fi
162. Guest from the Future,6.0,1300,141.0,sci-fi
163. Justicia artificial,5.6,521,98.0,sci-fi
164. Earthquake Underground,3.3,206,83.0,sci-fi
165. Buddy,3.8,359,137.0,sci-fi
166. Ghost Planet,4.7,292,85.0,sci-fi
167. The Last Ronin,4.9,597,115.0,sci-fi
168. The Eye of the Salamander,6.2,43,81.0,sci-fi
169. Daha Iyi Bir Yarin,4.7,195,108.0,sci-fi
170. Taklee Genesis x Worlds Collide,5.4,433,146.0,sci-fi
171. Aftermath,5.2,4400,78.0,sci-fi
172. Light,2.7,1300,93.0,sci-fi
173. Going Viral,7.1,305,90.0,sci-fi
174. Offworld: Alien Planet,3.7,120,92.0,sci-fi
175. Somnium,8.4,55,92.0,sci-fi
176. To the Journey: Looking Back at Star Trek: Voyager,7.7,43,109.0,sci-fi
178. The Human Hibernation,4.8,148,90.0,sci-fi
179. Permafrost,5.7,115,80.0,sci-fi
180. Space Command Redemption,4.5,158,122.0,sci-fi
181. Touchdown,6.8,14,78.0,sci-fi
182. Kadaisi Ulaga Por,6.1,1200,140.0,sci-fi
183. Remnant,2.6,332,112.0,sci-fi
185. Invasión,4.2,62,91.0,sci-fi
186. Planetquake,3.0,324,85.0,sci-fi
187. UmroAyyar - A New Beginning,7.0,682,135.0,sci-fi
188. Lunacy,5.0,63,77.0,sci-fi
189. Creep Encounters,4.1,131,72.0,sci-fi
190. Space Sharks,1.5,330,70.0,sci-fi
191. The Strange Dark,8.8,46,84.0,sci-fi
192. Gaganachari,6.9,1200,115.0,sci-fi
193. Night of the Skinwalkers,3.7,936,94.0,sci-fi
194. Andromeda: 1883,4.0,19,75.0,sci-fi
195. Boreal,3.9,82,82.0,sci-fi
196. Tacoma,3.4,188,103.0,sci-fi
197. Clone Cops,5.8,327,96.0,sci-fi
198. You Are Not Alone,6.0,76,105.0,sci-fi
199. Infinite Summer,5.3,105,86.0,sci-fi
200. Anunnakiler,2.5,474,76.0,sci-fi
201. Saturn,7.6,31,100.0,sci-fi
202. The Captives,3.4,69,73.0,sci-fi
203. The Deadly Swarm,2.5,201,81.0,sci-fi
204. Tees,7.3,11,142.0,sci-fi
205. Psychonaut,7.5,18,87.0,sci-fi
206. Through the Door,3.8,93,70.0,sci-fi
207. The Phantom Warrior,2.4,556,119.0,sci-fi
209. Transformers Prime: Galavatron's Revenge,4.4,17,104.0,sci-fi
210. Dead Dead Demon's Dededede Destruction,7.0,153,120.0,sci-fi
211. Red vs. Blue: Restoration,5.6,145,85.0,sci-fi
212. Zenit,5.1,39,74.0,sci-fi
213. Raduaa Returns,5.2,80,137.0,sci-fi
215. Heavens: The Boy and His Robot,5.9,24,98.0,sci-fi
216. Quadrant,4.3,150,73.0,sci-fi
217. Staycation,6.9,111,94.0,sci-fi
218. Mutant,4.3,118,90.0,sci-fi
220. Arctic Hollow,2.3,184,70.0,sci-fi
222. THEDÆMON,6.9,44,87.0,sci-fi
223. Agapouse ta louloudia perissotero,5.3,188,86.0,sci-fi
"224. Aire, Just Breathe",4.7,201,98.0,sci-fi
226. Tobias and the Arcane Merchant,8.9,49,167.0,sci-fi
228. Bury Your Dead,5.4,82,128.0,sci-fi
229. Oculus,6.0,15,113.0,sci-fi
231. Stock Shark,7.0,54,47.0,sci-fi
232. Gravediggers,6.0,35,91.0,sci-fi
233. The Epidemic,5.9,71,95.0,sci-fi
234. Our Man in L.A.,3.9,128,71.0,sci-fi
235. Rani Rani Rani,6.5,26,97.0,sci-fi
236. Alien Love,4.7,64,75.0,sci-fi
237. Dragon Ball Z Kai,8.6,93,82.0,sci-fi
238. Tales Beyond the Galaxy,4.5,186,76.0,sci-fi
239. Flashlight,5.7,14,77.0,sci-fi
241. Star Abyss,3.8,269,86.0,sci-fi
242. Future Date,5.5,131,82.0,sci-fi
243. The Alien Report,4.6,155,81.0,sci-fi
244. Aiden,2.5,135,74.0,sci-fi
246. Honshin,6.0,34,122.0,sci-fi
248. Project Dorothy,3.9,3200,80.0,sci-fi
249. Addy Daddy,7.4,31,118.0,sci-fi
251. Dark Fusion,8.5,241,90.0,sci-fi
253. Indrani: Epic-1 Dharam vs Karam,7.6,1100,157.0,sci-fi
254. The A-Frame,7.0,39,82.0,sci-fi
255. Sith Wars: Episódio III - Fantasmas Dos Sith,8.9,158,99.0,sci-fi
256. Buying Time,6.5,506,84.0,sci-fi
257. The Dugout,5.4,766,114.0,sci-fi
259. Schirkoa: In Lies We Trust,5.5,170,103.0,sci-fi
260. Alien Hunt,3.0,143,80.0,sci-fi
261. The Secret of Pin-Up Island,7.3,98,107.0,sci-fi
262. Sign Here,6.2,253,100.0,sci-fi
263. Bloody Escape: Bats out of Hell,5.4,60,100.0,sci-fi
264. Itch!,6.8,6,82.0,sci-fi
265. Jurassic Exorcist,4.3,24,76.0,sci-fi
266. Operation War Thunder,5.3,118,74.0,sci-fi
269. Rahasyam Idham Jagath,7.5,49,153.0,sci-fi
271. Room 0,3.1,214,102.0,sci-fi
272. The Choice,9.5,8,40.0,sci-fi
274. Back to 2005,8.2,48,88.0,sci-fi
275. Isleen Pines,5.5,735,84.0,sci-fi
277. Code Geass: Rozé of the Recapture - Part 1,7.6,46,74.0,sci-fi
279. Max Beyond,6.6,18,93.0,sci-fi
280. The Trail,7.8,38,80.0,sci-fi
281. Ascension,3.7,28,97.0,sci-fi
282. J Loop,5.0,207,99.0,sci-fi
285. Killer Kabbage,8.1,8,94.0,sci-fi
286. Captain Avispa,5.7,181,96.0,sci-fi
288. Adabana,6.6,10,118.0,sci-fi
289. Fuuto PI: Portrait of Kamen Rider Skull,7.3,52,82.0,sci-fi
290. Traces of Love,6.5,924,105.0,sci-fi
291. Adresi Olmayan Ev,6.3,90,96.0,sci-fi
292. Brush of the God,6.4,14,74.0,sci-fi
293. C'est le monde à l'envers !,5.3,111,114.0,sci-fi
295. Darshini,8.4,2100,120.0,sci-fi
296. Mars Has Eyes,1.6,9,70.0,sci-fi
298. Lunar Lockdown,4.9,92,99.0,sci-fi
299. Tokusou Sentai Dekaranger 20th: Fireball Booster,7.1,38,50.0,sci-fi
300. Piraty galaktiki Barrakuda,4.6,88,92.0,sci-fi
303. Telekinesis,5.8,63,106.0,sci-fi
304. Biónica,5.5,32,82.0,sci-fi
305. Ogiva: O Mundo Não é Mais Nosso,6.4,140,80.0,sci-fi
307. Quantum Suicide,6.7,24,87.0,sci-fi
308. Jon Vardar protiv Galaksijata,8.2,77,86.0,sci-fi
311. Replika,5.2,44,125.0,sci-fi
312. Kuramerukagari,5.8,89,61.0,sci-fi
315. SCP: The Infinite Mission,6.0,35,16.0,sci-fi
317. Adam i Eva,5.0,98,95.0,sci-fi
318. Waning Poetic,8.4,12,93.0,sci-fi
319. Iron Nest of the Moon,7.6,13,70.0,sci-fi
320. Mame snova 17,5.6,191,108.0,sci-fi
324. It All Comes with the Cold Water,7.8,149,88.0,sci-fi
326. The Uncertainty Principle,8.0,12,89.0,sci-fi
327. Abaddon's Pit,5.6,45,93.0,sci-fi
328. Mama,8.5,7,100.0,sci-fi
329. Mertsanie,5.4,20,92.0,sci-fi
330. Yesterday After Tomorrow,5.1,334,120.0,sci-fi
332. Dead Talk Tales: Volume I,6.6,27,98.0,sci-fi
333. Agrinai,7.9,67,93.0,sci-fi
335. Franta mimozemstan,4.6,84,98.0,sci-fi
"336. The Girl, the Hunter & the Firefly",7.3,19,98.0,sci-fi
337. Gostya iz kosmosa,8.7,7,70.0,sci-fi
338. O Melhor dos Mundos,6.4,53,70.0,sci-fi
339. Pandasaurus,3.4,58,78.0,sci-fi
340. What Lies Within,5.2,13,90.0,sci-fi
342. Prishelets,5.6,168,73.0,sci-fi
349. Video Vision,5.8,20,78.0,sci-fi
351. Dead Dead Demon's Dededede Destruction Zenpen,7.0,145,120.0,sci-fi
353. Transmedium: Fastmovers & USOs,6.5,40,113.0,sci-fi
354. Touch,8.0,11,63.0,sci-fi
357. Mobile Suit Gundam: Silver Phantom,6.1,13,90.0,sci-fi
358. The Washer,7.4,10,90.0,sci-fi
361. Demons vs. Ghosts,7.7,7,92.0,sci-fi
362. Aliens Uncovered: UFOs Over Arizona,7.3,20,116.0,sci-fi
363. Kade,6.3,18,92.0,sci-fi
365. Something in the Dark,6.9,26,87.0,sci-fi
366. I 20,9.0,495,114.0,sci-fi
367. The Spaceman,2.6,9,85.0,sci-fi
370. Hinter dem Eisernen Horizont,7.5,17,88.0,sci-fi
373. The Other Side of Infinity,6.2,6,96.0,sci-fi
376. Nueva Tierra,7.6,33,123.0,sci-fi
378. Re:Human,5.7,39,108.0,sci-fi
379. Shi Ren Yu,2.5,9,71.0,sci-fi
380. Best Cop Ever,4.5,51,122.0,sci-fi
382. Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,7.5,11,50.0,sci-fi
383. ON i Ona,4.6,84,90.0,sci-fi
385. Astra,6.8,8,80.0,sci-fi
387. Vstretimsya vchera,6.3,349,79.0,sci-fi
388. Welcome to Kittytown,7.7,8,88.0,sci-fi
392. Hidden Memories,5.9,31,84.0,sci-fi
395. Trap,3.8,16,118.0,sci-fi
396. Friends of Sophia,5.4,20,25.0,sci-fi
397. The Winter Prophecy,8.1,14,52.0,sci-fi
400. The Worlds Divide,7.9,40,120.0,sci-fi
401. Secret Within the Sphere,7.8,20,73.0,sci-fi
402. The Blinkless,6.9,17,59.0,sci-fi
404. A Cápsula,6.9,7,92.0,sci-fi
406. Code Geass: Rozé of the Recapture: Part 2,7.9,31,76.0,sci-fi
408. Day of the Clones,3.8,62,98.0,sci-fi
411. Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,6.6,38,71.0,sci-fi
413. StarGazer: The Need of the Many,5.0,12,47.0,sci-fi
414. They're Here,7.4,7,74.0,sci-fi
419. The Divinity of a City,5.8,5,64.0,sci-fi
421. Milestone,7.8,20,88.0,sci-fi
422. Code Geass: Rozé of the Recapture: Part 3,7.4,27,76.0,sci-fi
425. Soul Traveler (The Feature),4.2,23,96.0,sci-fi
427. Man vs Phone,6.2,6,86.0,sci-fi
428. A Coffin of Stars,5.2,6,100.0,sci-fi
431. War of the Ninja Monsters: Jaron vs Goura,4.0,6,55.0,sci-fi
434. Alien Love: Deleted Scenes,7.1,12,7.0,sci-fi
435. Untied,7.9,29,104.0,sci-fi
440. Zen Fist,7.2,9,45.0,sci-fi
447. Iravin Kangal,7.5,174,116.0,sci-fi
448. Horse with No Name,7.8,15,72.0,sci-fi
451. Through the Graves the Wind Is Blowing,7.1,71,80.0,sci-fi
453. Perspectiva,6.2,99,90.0,sci-fi
455. Tomorrow Is Another Dream,6.5,16,80.0,sci-fi
461. Dinonauts,5.9,8,77.0,sci-fi
464. Tsena doveriya,5.6,28,83.0,sci-fi
477. Quadrant: Noir Version,6.9,12,73.0,sci-fi
484. Code Geass: Rozé of the Recapture: Part 4,6.7,17,70.0,sci-fi
486. Kohinoor,8.1,22,119.0,sci-fi
487. The Suit,4.3,7,90.0,sci-fi
488. Isle: Alpha One,8.7,8,97.0,sci-fi
493. Morana,6.2,28,119.0,sci-fi
514. The Burned Hand,8.0,12,85.0,sci-fi
522. PW V: Tears of the Fallen,8.2,11,60.0,sci-fi
528. Someone Dies!,6.7,13,86.0,sci-fi
534. After Link,7.5,20,14.0,sci-fi
541. 2015: Future Uncertain,6.9,18,72.0,sci-fi
545. Kyle and the Last Emerald 2,8.4,9,15.0,sci-fi
565. Gut Instinct,6.4,9,84.0,sci-fi
590. He Has Gone Rogue - The Return of Cyrus,8.9,33,60.0,sci-fi
591. Captain Corpse,7.6,10,105.0,sci-fi
605. The Clashing Elements: Saviors of the Multiverse,7.2,9,91.0,sci-fi
